【Hatsune Miku - 2Star】

Character: Hatsune Miku
Category: 2Star
Count: 16

---- Card ID | Released | Card Name | Rarity | Attribute | Skill | Event | Image (Normal) | Image (Trained) ----
82 | 2021-12-07 | School SEKAI | 2 | cute | Feeling Needed |  | https://storage.sekai.best/sekai-en-assets/character/member/res021_no002/card_normal.png | https://storage.sekai.best/sekai-en-assets/character/member/res021_no002/card_after_training.png
83 | 2021-12-07 | Stage SEKAI | 2 | cool | Infinite Potential! |  | https://storage.sekai.best/sekai-en-assets/character/member/res021_no003/card_normal.png | https://storage.sekai.best/sekai-en-assets/character/member/res021_no003/card_after_training.png
84 | 2021-12-07 | Street SEKAI | 2 | pure | Important To Us Too |  | https://storage.sekai.best/sekai-en-assets/character/member/res021_no004/card_normal.png | https://storage.sekai.best/sekai-en-assets/character/member/res021_no004/card_after_training.png
85 | 2021-12-07 | Wonderland SEKAI | 2 | happy | Innocent Improviser |  | https://storage.sekai.best/sekai-en-assets/character/member/res021_no005/card_normal.png | https://storage.sekai.best/sekai-en-assets/character/member/res021_no005/card_after_training.png
86 | 2021-12-07 | Empty SEKAI | 2 | mysterious | Happiness Is Ticklish |  | https://storage.sekai.best/sekai-en-assets/character/member/res021_no006/card_normal.png | https://storage.sekai.best/sekai-en-assets/character/member/res021_no006/card_after_training.png
365 | 2023-01-21 | Watching Over Those First Feelings | 2 | cute | SEKAI And I Are Here To Stay | Someday, From the Depths of Despair | https://storage.sekai.best/sekai-en-assets/character/member/res021_no021/card_normal.png | https://storage.sekai.best/sekai-en-assets/character/member/res021_no021/card_after_training.png
414 | 2023-04-11 | Become The Understudy! | 2 | mysterious | Let's Find Some Commonalities! | On the Stage of Dazzling Light | https://storage.sekai.best/sekai-en-assets/character/member/res021_no024/card_normal.png | https://storage.sekai.best/sekai-en-assets/character/member/res021_no024/card_after_training.png
479 | 2023-07-31 | Miku Miku ☆ Gunner! | 2 | cool | Let's Doodle Together♪ | close game/OFFLINE | https://storage.sekai.best/sekai-en-assets/character/member/res021_no026/card_normal.png | https://storage.sekai.best/sekai-en-assets/character/member/res021_no026/card_after_training.png
698 | 2024-08-10 | Because You Burn So Bright | 2 | mysterious | Take My Frustration | On Your Feet | https://storage.sekai.best/sekai-en-assets/character/member/res021_no035/card_normal.png | https://storage.sekai.best/sekai-en-assets/character/member/res021_no035/card_after_training.png
744 | 2024-09-30 | Original Style | 2 | pure | Sound Of The Future |  | https://storage.sekai.best/sekai-en-assets/character/member/res021_no038/card_normal.png | https://storage.sekai.best/sekai-en-assets/character/member/res021_no038/card_after_training.png
750 | 2024-09-30 | Brand New School | 2 | cool | They're Like Shooting Stars |  | https://storage.sekai.best/sekai-en-assets/character/member/res021_no039/card_normal.png | https://storage.sekai.best/sekai-en-assets/character/member/res021_no039/card_after_training.png
751 | 2024-09-30 | Brand New Stage | 2 | happy | Miku's Debt Of Gratitude |  | https://storage.sekai.best/sekai-en-assets/character/member/res021_no040/card_normal.png | https://storage.sekai.best/sekai-en-assets/character/member/res021_no040/card_after_training.png
752 | 2024-09-30 | Brand New Street | 2 | cute | Say It With A Smile |  | https://storage.sekai.best/sekai-en-assets/character/member/res021_no041/card_normal.png | https://storage.sekai.best/sekai-en-assets/character/member/res021_no041/card_after_training.png
753 | 2024-09-30 | Brand New Wonderland | 2 | mysterious | Wish-Granting Treasure |  | https://storage.sekai.best/sekai-en-assets/character/member/res021_no042/card_normal.png | https://storage.sekai.best/sekai-en-assets/character/member/res021_no042/card_after_training.png
754 | 2024-09-30 | Brand New Empty | 2 | pure | Quietly Watching Change |  | https://storage.sekai.best/sekai-en-assets/character/member/res021_no043/card_normal.png | https://storage.sekai.best/sekai-en-assets/character/member/res021_no043/card_after_training.png
789 | 2024-11-09 | By The Lakeside | 2 | cool | Come Visit Anytime | Searching for Sunken Shadows | https://storage.sekai.best/sekai-en-assets/character/member/res021_no044/card_normal.png | https://storage.sekai.best/sekai-en-assets/character/member/res021_no044/card_after_training.png
